name,id,nametype,recclass,mass,fall,year,reclat,reclong
Asuka 881377,4086,Valid,Diogenite,214.9,Found,1988,-72,26
Asuka 882122,4831,Valid,H4,214.93,Found,1988,-72,26
Daraj 112,6571,Valid,L5/6,215,Found,1986,29.66472,11.77639
Acfer 199,207,Valid,L4,215,Found,1991,27.48028,3.85139
Pecora Escarpment 91132,18423,Valid,L6,215,Found,1991,-85.68404,-68.87777
Camel Donga 012,5215,Valid,L6,215,Found,1993,-30.134,126.8915
Dar al Gani 073,5589,Valid,H6,215,Found,1995,27.12883,16.035
Jabal Akakus,12064,Valid,LL6,215,Found,1997,25,10.83333
Northwest Africa 041,17051,Valid,L5/6,215,Found,1999,27.16667,-9.5
Dhofar 1041,6845,Valid,H6,215,Found,2000,18.86395,54.64277
Sayh al Uhaymir 034,23226,Valid,H5,215,Found,2000,21.06517,57.28167
Dhofar 566,7327,Valid,H5,215,Found,2001,18.71272,54.37388
Dhofar 591,7348,Valid,H4,215,Found,2001,18.69217,54.2014
Grimsby,50911,Valid,H5,215,Fell,2009,43.2,-79.61667
Lewis Cliff 88018,13772,Valid,L6,215.1,Found,1988,-84.28793,161.32257
Pecora Escarpment 91211,18502,Valid,L5,215.1,Found,1991,-85.68323,-68.73928
Yamato 791108,26457,Valid,LL5/6,215.39,Found,1979,-71.5,35.66667
Northwest Africa 2256,30916,Valid,H5,215.4,Found,2001,27.76667,-7.66667
Elephant Moraine 87586,8136,Valid,L6,215.5,Found,1987,-76.2676,156.46343
Allan Hills 83070,590,Valid,LL6,215.7,Found,1983,-76.82202,158.13059
Grosvenor Mountains 95553,11281,Valid,L6,215.7,Found,1995,-85.66667,175
Asuka 881282,3991,Valid,L6,215.96,Found,1988,-72,26
Acfer 112,121,Valid,LL4/5,216,Found,1990,27.65,4.03333
Dar al Gani 080,5596,Valid,H6,216,Found,1995,27.10083,16.02333
Dar al Gani 965,6505,Valid,LL5,216,Found,1998,26.9415,16.42117
Dhofar 149,6934,Valid,L4,216,Found,2000,18.3165,54.31933
Dhofar 285,7068,Valid,Eucrite-pmict,216,Found,2001,18.43333,54.17
Sayh al Uhaymir 064,23256,Valid,H5,216,Found,2001,21,57.31
Northwest Africa 6235,51717,Valid,Ureilite,216,Found,2005,30.928,-4.85833
Meteorite Hills 01040,16273,Valid,LL5,216.1,Found,2001,-79.68333,159.75
Asuka 881869,4578,Valid,LL6,216.37,Found,1988,-72,26
Meteorite Hills 01058,16291,Valid,L5,216.4,Found,2001,-79.68333,159.75
Jiddat al Harasis 005,12093,Valid,H5,216.5,Found,1999,19.3005,55.054
Yamato 82094,29288,Valid,CO3.5,216.59,Found,1982,-71.5,35.66667
Yamato 793253,28602,Valid,H4,216.7,Found,1979,-71.5,35.66667
Yamato 792668,28017,Valid,L4,216.72,Found,1979,-71.5,35.66667
Elephant Moraine 87581,8131,Valid,H5,216.9,Found,1987,-76.18333,157.16667
Acfer 295,303,Valid,LL6,217,Found,1992,27.48333,3.91556
Dar al Gani 087,5603,Valid,H6,217,Found,1995,27.1355,16.03017
Dar al Gani 301,5849,Valid,L6,217,Found,1997,26.9715,16.45133
Sayh al Uhaymir 155,33995,Valid,H4,217,Found,2002,20.99872,57.325
Tanezrouft 077,31338,Valid,L4,217,Found,2003,24.62112,-0.53962
Elephant Moraine 90465,8874,Valid,L6,217.3,Found,1990,-76.27008,156.43413
Asuka 881245,3954,Valid,H5,217.62,Found,1988,-72,26
Wisconsin Range 91616,24306,Valid,L4,217.7,Found,1991,-86.14467,-124.28507
Jiddat al Harasis 450,48601,Valid,H3.7-5,217.741,Found,2007,19.74033,56.30298
Acfer 151,160,Valid,H5,218,Found,1990,27.46667,3.71667
Acfer 231,239,Valid,H4/5,218,Found,1991,27.73472,4.31611
Turriff,24084,Valid,L5,218,Found,1994,-35.48333,142.6
Hammadah al Hamra 134,11617,Valid,L6,218,Found,1995,28.5265,13.30233
Dar al Gani 150,5698,Valid,H6,218,Found,1996,27.14033,16.20467
Dhofar 033,6732,Valid,L5,218,Found,1999,19.16933,54.70317
Dhofar 651,7408,Valid,H5/6,218,Found,2001,19.20372,54.77657
San Juan 031,49510,Valid,L3,218,Found,2008,-25.440333,-69.879
Grove Mountains 022042,46577,Valid,L5,218.1,Found,2003,-72.77861,75.31528
LaPaz Icefield 02338,12605,Valid,L4,218.25,Found,2002,-86.36667,-70
Asuka 881836,4545,Valid,LL4,218.3,Found,1988,-72,26
Meteorite Hills 01029,16262,Valid,LL5,218.3,Found,2001,-79.68333,159.75
Hammadah al Hamra 249,11732,Valid,H5,218.43,Found,1997,28.80867,12.90017
LaPaz Icefield 02330,12597,Valid,LL5,218.49,Found,2002,-86.36667,-70
Pizzetti Well,55548,Valid,H5,218.57,Found,1980,-26.26167,120.73333
Elephant Moraine 83223,7865,Valid,H5,218.6,Found,1983,-76.29333,157.27389
LaPaz Icefield 02230,12497,Valid,LL6,218.7,Found,2002,-86.36667,-70
Silver Dry Lake 001,23598,Valid,L4,218.8,Found,2000,35.37333,-116.125
Acfer 192,200,Valid,H3.9-5,219,Found,1990,27.65,4.2
Elephant Moraine 90493,8902,Valid,L6,219,Found,1990,-76.27209,156.43576
Dar al Gani 990,6530,Valid,LL6,219,Found,2002,27.113,16.33617
Ramlat as Sahmah 314,51986,Valid,H6,219,Found,2009,20.8016,55.47315
Allan Hills A81010,1970,Valid,Eucrite-pmict,219.1,Found,1981,-76.68889,159.37889
MacAlpine Hills 87315,15258,Valid,H6,219.1,Found,1987,-84.21667,160.5
Lewis Cliff 88013,13767,Valid,H5,219.1,Found,1988,-84.27604,161.34151
Allan Hills A78085,1700,Valid,H5,219.3,Found,1978,-76.71667,159.66667
Asuka 882119,4828,Valid,L4,219.62,Found,1988,-72,26
Yamato 791586,26935,Valid,L6,219.68,Found,1979,-71.5,35.66667
Yamato 790535,25884,Valid,LL,219.7,Found,1979,-71.5,35.66667
Jiddat al Harasis 642,55652,Valid,LL3-6,219.72,Found,2010,19.42575,56.59483
Walnut Hill,24209,Valid,OC,220,Found,1978,43.827,-70.24717
Dar al Gani 261,5809,Valid,H5/6,220,Found,1997,27.165,16.02083
Dhofar 093,6792,Valid,L6,220,Found,1999,18.6425,54.542
Dhofar 121,6906,Valid,L6,220,Found,2000,18.98267,54.62183
Dhofar 701,7457,Valid,L5,220,Found,2002,19.14833,54.80333
Jiddat al Harasis 052,12118,Valid,H6,220,Found,2002,19.23167,55.18333
Sayh al Uhaymir 321,34548,Valid,L5,220,Found,2004,21.09833,57.27833
Asuka 880788,3497,Valid,H3.8,220.13,Found,1988,-72,26
Yamato 74495,24873,Valid,H4,220.2,Found,1974,0,35.66667
Yamato 790532,25881,Valid,LL5,220.3,Found,1979,-71.5,35.66667
Jiddat al Harasis 307,44715,Valid,L5,220.3,Found,2005,19.89152,56.32853
Yamato 790530,25879,Valid,LL,220.4,Found,1979,-71.5,35.66667
Elephant Moraine 90364,8773,Valid,L6,220.4,Found,1990,-76.18333,157.16667
Pecora Escarpment 02005,18187,Valid,L5,220.46,Found,2002,-85.63333,-68.7
Thiel Mountains 82400,23912,Valid,L5,220.8,Found,1982,-85.18406,-94.16
Thiel Mountains 82407,23919,Valid,L4,220.8,Found,1982,-85.16594,-94.61952
Jiddat al Harasis 392,51658,Valid,H~6,220.8,Found,2003,19.29157,55.78428
Allan Hills 84101,703,Valid,H6,220.9,Found,1984,-76.71667,159.66667
Reid 008,22563,Valid,L6,221,Found,1982,-30.08333,128.81667
Hammadah al Hamra 020,11503,Valid,H5,221,Found,1990,28.96667,12.7
Acfer 226,234,Valid,H5,221,Found,1991,27.68444,3.99389
Dar al Gani 108,5658,Valid,H5,221,Found,1996,27.18317,16.33083
Grove Mountains 051760,46455,Valid,L6,221,Found,2006,-72.77861,75.3175
Grove Mountains 052660,46980,Valid,L6,221,Found,2006,-72.78306,75.30583
Yamato 791432,26781,Valid,L6,221.07,Found,1979,-71.5,35.66667
Elephant Moraine 87820,8370,Valid,H6,221.4,Found,1987,-76.2681,156.47082
Asuka 87264,2621,Valid,H5,221.43,Found,1987,-72,26
Frontier Mountain 99001,10795,Valid,L6,221.5,Found,1999,-72.96083,160.31889
Sayh al Uhaymir 298,34047,Valid,H5,221.5,Found,2004,20.79087,57.18352
Grove Mountains 090001,57355,Valid,L4,221.5,Found,2009,-72.79642,74.69339
Meteorite Hills 00497,15732,Valid,LL6,221.6,Found,2000,-79.68333,155.75
Yamato 790521,25870,Valid,L3,221.8,Found,1979,-71.5,35.66667
Meteorite Hills 00485,15720,Valid,LL6,221.9,Found,2000,-79.68333,155.75
Jiange,12086,Valid,H5,222,Fell,1964,31.91667,104.91667
Nazareth (c),16930,Valid,H5,222,Found,1970,34.58333,-102.08333
Dar al Gani 1036,5651,Valid,Ureilite,222,Found,1999,27.03367,16.38333
Pampa de Mejillones 005,54639,Valid,H4,222,Found,2003,-23.22139,-70.46394
Grove Mountains 054471,46507,Valid,H6,222,Found,2006,-72.91611,75.10028
Thiel Mountains 07002,51011,Valid,L5,222,Found,2007,-85.159,-94.616
Pecora Escarpment 91035,18326,Valid,L6,222.2,Found,1991,-85.57644,-68.53658
Dhofar 1505,53794,Valid,L~6,222.2,Found,2009,18.15897,54.26892
Allan Hills 97101,1289,Valid,H5,222.4,Found,1997,-76.71667,159.66667
Meteorite Hills 01018,16251,Valid,EH3,222.4,Found,2001,-79.68333,159.75
Asuka 881571,4280,Valid,H6,222.64,Found,1988,-72,26
Yamato 793242,28591,Valid,L6,222.76,Found,1979,-71.5,35.66667
Allan Hills A79002,1877,Valid,H6,222.8,Found,1979,-76.70306,159.39166
Yamato 790185,25534,Valid,L6,222.8,Found,1979,-71.5,35.66667
Yamato 790489,25838,Valid,L,222.8,Found,1979,-71.5,35.66667
Grosvenor Mountains 95543,11271,Valid,L6,222.9,Found,1995,-85.66667,175
Dar al Gani 114,5664,Valid,H5,223,Found,1996,27.184,16.11183
Dar al Gani 644,6191,Valid,L6,223,Found,1998,27.15733,16.41983
Dhofar 555,7316,Valid,H6,223,Found,2001,18.71653,54.36915
Sayh al Uhaymir 267,23440,Valid,L6,223,Found,2002,20.72205,57.21013
Dhofar 1626,54491,Valid,Eucrite-an,223,Found,2006,18.3115,54.12833
Salar de Atacama,53813,Valid,L6,223,Found,2008,-23.826,-68.57217
Sayh al Uhaymir 094,23286,Valid,Martian (shergottite),223.3,Found,2001,20.99115,57.33877
Yamato 791022,26371,Valid,L6,223.38,Found,1979,-71.5,35.66667
Elephant Moraine 96035,9629,Valid,L4,223.5,Found,1996,-76.18333,157.16667
Yamato 791429,26778,Valid,L3.7,223.53,Found,1979,-71.5,35.66667
Pecora Escarpment 91007,18298,Valid,Eucrite-br,223.6,Found,1991,-85.68159,-68.77815
MacAlpine Hills 88130,15294,Valid,H6,223.7,Found,1988,-84.21667,160.5
Elephant Moraine 99411,9954,Valid,H6,223.8,Found,1999,-76.18333,157.16667
Dar al Gani 566,6113,Valid,L6,223.83,Found,1997,27.20517,16.13933
Dar al Gani 245,5793,Valid,H6,224,Found,1997,27.188,16.12883
Dhofar 133,6918,Valid,L4,224,Found,2000,19.072,54.65267
Sayh al Uhaymir 115,23307,Valid,H6,224,Found,2000,20.46,56.675
Rhall Amane 001,45007,Valid,H4,224,Found,2005,23.2925,-10.17483
Thiel Mountains 06002,46406,Valid,L6,224,Found,2007,-85.16633,-94.71667
Asuka 881831,4540,Valid,H6,224.08,Found,1988,-72,26
Asuka 87222,2579,Valid,L3,224.45,Found,1987,-72,26
Lewis Cliff 87036,13510,Valid,L6,224.5,Found,1987,-84.34819,161.36359
Allan Hills 84012,615,Valid,Aubrite,224.7,Found,1984,-76.88304,158.53214
Lewis Cliff 85326,12796,Valid,H5,224.7,Found,1985,-84.28464,161.37553
Asuka 881021,3730,Valid,LL,224.72,Found,1988,-72,26
Pecora Escarpment 02075,18257,Valid,L5,224.76,Found,2002,-85.63333,-68.7
Meteorite Hills 01055,16288,Valid,LL5,224.9,Found,2001,-79.68333,159.75
Acfer 039,49,Valid,L3.8,225,Found,1989,27.53333,3.91667
Meteorite Hills 00527,15762,Valid,L5,225,Found,2000,-79.68333,155.75
Dhofar 658,7415,Valid,H4/5,225,Found,2001,19.1073,54.78677
Grove Mountains 053530,48444,Valid,L6,225,Found,2006,-72.782222,75.301111
Catalina 012,57178,Valid,H6,225,Found,2010,-25.23333,-69.71667
Yamato 791004,26353,Valid,H6,225.09,Found,1979,-71.5,35.66667
Asuka 881150,3859,Valid,L5,225.27,Found,1988,-72,26
Jiddat al Harasis 242,35560,Valid,H4,225.32,Found,2005,19.96162,56.4238
Jiddat al Harasis 341,45865,Valid,L5,225.55,Found,2006,19.78568,56.50237
Dhofar 828,7574,Valid,H5,225.86,Found,2001,19.05978,54.56268
Daraj 113,6572,Valid,H4,226,Found,1986,29.41278,11.95333
Acfer 060,69,Valid,H4,226,Found,1989,27.56667,4.16667
Hammadah al Hamra 022,11505,Valid,H6,226,Found,1990,28.93333,12.33333
Elephant Moraine 96026,9620,Valid,C4/5,226,Found,1996,-76.18333,157.16667
Lahmada 018,12431,Valid,H5,226,Found,1998,27.285,-9.59017
Dhofar 191,6975,Valid,H4,226,Found,2000,18.405,54.245
Meteorite Hills 00524,15759,Valid,L6,226,Found,2000,-79.68333,155.75
Dhofar 588,7345,Valid,L5/6,226,Found,2001,18.69955,54.19663
Dhofar 601,7358,Valid,H6,226,Found,2001,18.68805,54.67873
Yamato 793394,28743,Valid,L6,226.05,Found,1979,-71.5,35.66667
Elephant Moraine 90012,8422,Valid,L4,226.1,Found,1990,-76.26938,156.4861
Sayh al Uhaymir 184,23357,Valid,L6,226.22,Found,2002,20.47633,57.36013
Allan Hills 06007,44864,Valid,H5,226.3,Found,2006,-76.70552,158.77583
Tarlton,23880,Valid,H4,226.5,Found,1967,39.32,-82.37
Lewis Cliff 93801,14525,Valid,H5,226.5,Found,1993,-84.27297,161.72079
Jiddat al Harasis 474,48625,Valid,LL3.7-6,226.806,Found,2007,19.81418,56.44562
Ramlat as Sahmah 345,55437,Valid,H6,226.85,Found,2010,20.47388,55.51787
Elephant Moraine 83335,7972,Valid,L6,226.9,Found,1983,-76.32333,157.18278
Asuka 881002,3711,Valid,L6,226.98,Found,1988,-72,26
Dar al Gani 730,6277,Valid,H5,227,Found,1999,27.11667,16.31667
Allan Hills A81067,2027,Valid,H5,227.6,Found,1981,-76.69555,159.33083
Meteorite Hills 01043,16276,Valid,LL6,227.6,Found,2001,-79.68333,159.75
Grove Mountains 090591,57383,Valid,LL5,227.61,Found,2010,-72.77886,75.31447
Yamato 82182,29376,Valid,H4,227.64,Found,1982,-71.5,35.66667
Ramlat as Sahmah 295,51896,Valid,H4,227.7,Found,2009,20.66973,55.42813
Asuka 880996,3705,Valid,L6,227.81,Found,1988,-72,26
Allan Hills 83005,525,Valid,H5,227.9,Found,1983,-76.74472,159.40472
Asuka 881042,3751,Valid,H4,227.94,Found,1988,-72,26
Daraj 137,6592,Valid,H4,228,Found,1986,29.58333,11.78333
Acfer 002,12,Valid,H5,228,Found,1989,27.61667,3.85
Catalina 005,56671,Valid,H4,228,Found,2010,-25.23333,-69.71667
El M��dano 169,57317,Valid,L6,228,Found,2011,-24.85,-70.53333
Sayh al Uhaymir 466,51714,Valid,L/LL~5,228.3,Found,2008,20.097,56.62447
Grove Mountains 022022,46812,Valid,L5,228.6,Found,2003,-72.78278,75.3025
Allan Hills A81009,1969,Valid,Eucrite-pmict,229,Found,1981,-76.69778,159.30389
Allan Hills A81038,1998,Valid,H6,229,Found,1981,-76.68972,159.26583
Acfer 267,275,Valid,LL5-6,229,Found,1991,27.51056,3.71306
Dar al Gani 064,5580,Valid,L6,229,Found,1995,27.40633,16.31967
Dar al Gani 271,5819,Valid,L5,229,Found,1997,27.18383,16.12883
Dhofar 067,6766,Valid,H4,229,Found,1999,19.18217,54.6445
El M��dano 097,56608,Valid,L5-6,229,Found,2011,-24.85,-70.53333
Allan Hills A77221,1532,Valid,H4,229.2,Found,1977,-76.71667,159.66667
Yamato 86186,29692,Valid,H4,229.26,Found,1986,-71.5,35.66667
San Juan 004,48681,Valid,L4,229.304,Found,2007,-25.447333,-69.860667
Asuka 881080,3789,Valid,H3.7,229.36,Found,1988,-72,26
Lonewolf Nunataks 94108,14692,Valid,L6,229.4,Found,1994,-81.33333,152.83333
Ramlat as Sahmah 365,55455,Valid,H5,229.46,Found,2010,20.51112,55.83792
Redwater,51705,Valid,H4,229.5,Found,2009,53.9329,-112.977
Grosvenor Mountains 95548,11276,Valid,L6,229.6,Found,1995,-85.66667,175
Ramlat as Sahmah 361,55451,Valid,L5,229.65,Found,2010,20.48138,55.59513
Asuka 87148,2505,Valid,L6,229.74,Found,1987,-72,26
Asuka 881615,4324,Valid,H4,229.75,Found,1988,-72,26
Asuka 881140,3849,Valid,L3,229.85,Found,1988,-72,26
Denver,6660,Valid,L6,230,Fell,1967,39.7825,-104.93056
Northwest Africa 038,17048,Valid,H6,230,Found,1999,27.16667,-9.5
Queen Alexandra Range 99092,21544,Valid,L5,230,Found,1999,-84,168
Dar al Gani 802,6349,Valid,H6,230,Found,2000,27.0055,16.47283
Sayh al Uhaymir 095,23287,Valid,H6,230,Found,2000,21.12307,56.98238
Dhofar 722,7478,Valid,H3.9,230,Found,2001,18.68667,54.53333
Dhofar 538,7299,Valid,L5,230,Found,2002,19.33833,54.605
Los Vientos 006,57191,Valid,H4,230,Found,2009,-24.68333,-69.76667
El M��dano 079,56379,Valid,H5,230,Found,2011,-24.85,-70.53333
Asuka 881709,4418,Valid,L3,230.06,Found,1988,-72,26
Allan Hills A77287,1597,Valid,H5,230.1,Found,1977,-76.71667,159.66667
Allan Hills 83006,526,Valid,H5,230.2,Found,1983,-76.7188,158.77155
Ramlat as Sahmah 423,55660,Valid,H3.4-5,230.3,Found,2010,20.49917,56.49815
Asuka 882019,4728,Valid,L,230.6,Found,1988,-72,26
Meteorite Hills 00500,15735,Valid,L6,230.7,Found,2000,-79.68333,155.75
Thiel Mountains 82409,23921,Valid,H5,230.9,Found,1982,-85.16514,-94.63074
LaPaz Icefield 02232,12499,Valid,LL6,230.9,Found,2002,-86.36667,-70
Daraj 120,6579,Valid,H5,231,Found,1986,29.58333,11.78333
Dar al Gani 028,5544,Valid,L6,231,Found,1995,27.225,15.0295
Dar al Gani 214,5762,Valid,H6,231,Found,1996,27.12133,16.0685
Dhofar 1538,53881,Valid,L3.7,231,Found,2006,18.87717,54.3675
Dhofar 1578,52011,Valid,H5,231.1,Found,2009,19.55387,54.03053
Allan Hills 85036,902,Valid,H6,231.5,Found,1985,-76.83831,156.33386
Dar al Gani 576,6123,Valid,H4/5,231.5,Found,1998,27.2315,16.32617
Pecora Escarpment 91073,18364,Valid,L5,231.6,Found,1991,-85.68577,-68.88239
Ramlat as Sahmah 224,35656,Valid,L6,231.66,Found,2003,20.54508,56.07122
Yamato 790253,25602,Valid,L6,232,Found,1979,-71.5,35.66667
Dar al Gani 1034,5649,Valid,LL6,232,Found,1999,27.66733,15.9505
Dar al Gani 683,6230,Valid,L6,232,Found,1999,26.58333,16.8
Meteorite Hills 00489,15724,Valid,L3.6,232,Found,2000,-79.68333,155.75
Lewis Cliff 87037,13511,Valid,H5,232.2,Found,1987,-84.28333,161.08333
Elephant Moraine 90121,8530,Valid,L6,232.2,Found,1990,-76.28,156.46954
Yamato 792523,27872,Valid,H5,232.24,Found,1979,-71.5,35.66667
Patuxent Range 91511,18130,Valid,L6,232.3,Found,1991,-84.96146,-67.51771
Queen Alexandra Range 97180,20638,Valid,LL5,232.5,Found,1997,-84,168
Allan Hills A80114,1941,Valid,L6,232.8,Found,1980,-76.77278,159.28417
Asuka 881517,4226,Valid,L6,232.87,Found,1988,-72,26
Allan Hills 88006,1050,Valid,L4,233,Found,1988,-76.73304,158.75694
Hammadah al Hamra 031,11514,Valid,L6,233,Found,1990,28.78333,13.03333
Hammadah al Hamra 038,11521,Valid,L6,233,Found,1990,29.08333,12.76667
Acfer 195,203,Valid,H6,233,Found,1991,27.52472,3.81139
Dar al Gani 366,5914,Valid,L6,233,Found,1997,27.8515,15.8715
Dar al Gani 626,6173,Valid,H4,233,Found,1998,27.35167,16.23567
Hammadah al Hamra 263,11746,Valid,LL6,233,Found,2000,28.45183,12.8735
Dhofar 665,7422,Valid,H5/6,233,Found,2001,19.10777,54.81222
Dhofar 696,7453,Valid,L6,233,Found,2002,19.23667,54.75833
Sayh al Uhaymir 112,23304,Valid,H5,233,Found,2002,21.04333,57.29667
Grove Mountains 051622,48206,Valid,L5,233,Found,2006,-72.994444,75.205556
Jiddat al Harasis 640,52798,Valid,LL5,233,Found,2010,19.73667,55.67472
Asuka 881233,3942,Valid,L6,233.16,Found,1988,-72,26
Allan Hills A78109,1724,Valid,LL5,233.2,Found,1978,-76.71667,159.66667
Yamato 792947,28296,Valid,H3.2-an,233.4,Found,1979,-71.5,35.66667
Queen Alexandra Range 93031,19120,Valid,L5,233.4,Found,1993,-84.61784,162.09097
Meteorite Hills A78010,16606,Valid,H5,233.5,Found,1978,-79.68333,155.75
Yamato 790345,25694,Valid,LL,233.6,Found,1979,-71.5,35.66667
Thiel Mountains 91721,23948,Valid,L4,233.6,Found,1991,-85.16349,-94.60018
MacAlpine Hills 88128,15292,Valid,H5,233.7,Found,1988,-84.21667,160.5
Grosvenor Mountains 95560,11288,Valid,H6,233.7,Found,1995,-85.66667,175
Meteorite Hills 00484,15719,Valid,L5,233.7,Found,2000,-79.68333,155.75
Elephant Moraine 99400,9943,Valid,Howardite,233.8,Found,1999,-76.18333,157.16667
Asuka 881215,3924,Valid,L6,233.84,Found,1988,-72,26
Dhofar 178,6962,Valid,L6,233.9,Found,2000,19.09222,54.50389
Allan Hills 84086,688,Valid,L3.8,234,Found,1984,-77.04172,157.02258
Daraj 128,6585,Valid,L6,234,Found,1986,29.32806,11.78222
Acfer 187,195,Valid,CR2,234,Found,1990,27.46667,3.9
Dar al Gani 329,5877,Valid,H5,234,Found,1997,27.129,16.2655
Dhofar 188,6972,Valid,H4,234,Found,2000,18.21167,54.14833
Sayh al Uhaymir 097,23289,Valid,H6,234,Found,2000,21.1454,56.7875
Shi��r 003,23541,Valid,H5,234,Found,2000,18.5695,53.91017
Dhofar 1523,54476,Valid,L4,234,Found,2008,18.35167,54.24056
Elephant Moraine 96030,9624,Valid,H6,234.1,Found,1996,-76.18333,157.16667
Jiddat al Harasis 246,35564,Valid,Mesosiderite,234.1,Found,2005,19.97675,56.42622
Northwest Africa 002,17012,Valid,EL6,234.4,Found,1999,29.91667,-5.58333
Allan Hills A77300,1609,Valid,H5,234.5,Found,1977,-76.71667,159.66667
Yamato 791067,26416,Valid,LL7,234.59,Found,1979,-71.5,35.66667
Yamato 790178,25527,Valid,L6,234.7,Found,1979,-71.5,35.66667
Thiel Mountains 91704,23932,Valid,L4,234.7,Found,1991,-85.16496,-94.57511
Queen Alexandra Range 99195,21646,Valid,H6,234.7,Found,1999,-84,168
Grove Mountains 090154,57366,Valid,L5,234.76,Found,2010,-72.77769,75.31247
Yamato 791972,27321,Valid,H4,234.81,Found,1979,-71.5,35.66667
Reckling Peak A78001,22456,Valid,L6,234.9,Found,1978,-76.26667,159.25
Shibayama,23532,Valid,L6,235,Found,1969,35.765,140.41
Mundrabilla 003,16854,Valid,H3,235,Found,1972,-30.85,127.53333
Acfer 122,131,Valid,L4/5,235,Found,1990,27.5,3.66667
Acfer 256,264,Valid,H5/6,235,Found,1991,27.64611,4.39722
Dar al Gani 227,5775,Valid,CO3,235,Found,1997,27.09017,16.032
Lewis Cliff 97205,14618,Valid,L6,235,Found,1997,-84.26667,161.5
Dhofar 055,6754,Valid,Eucrite,235,Found,1999,19.14767,54.77633
Dhofar 762,7508,Valid,H6,235,Found,2000,18.75133,54.71908
Dar al Gani 1044,44879,Valid,LL5,235,Found,2006,27.45056,16.19167
Allan Hills A77002,1318,Valid,L5,235.2,Found,1977,-76.71667,159.66667
Jiddat al Harasis 285,35603,Valid,H4-5,235.47,Found,2005,19.58765,56.45477
Allan Hills A77009,1324,Valid,H4,235.5,Found,1977,-76.71667,159.66667
Allan Hills A77302,1611,Valid,Eucrite-pmict,235.5,Found,1977,-76.71667,159.66667
Yamato 74450,24828,Valid,Eucrite-pmict,235.6,Found,1974,-71.76806,36.00833
Grove Mountains 090128,57363,Valid,L5,235.73,Found,2010,-72.77717,75.31267
Yamato 981651,30343,Valid,Eucrite,235.88,Found,1998,-71.5,35.66667
Queen Alexandra Range 99090,21542,Valid,L5,235.9,Found,1999,-84,168
Acfer 109,118,Valid,H4/5,236,Found,1990,27.55,3.76667
Aguemour 002,401,Valid,L6,236,Found,1990,26.96667,4.4
Maroo,15431,Valid,LL6,236,Found,1991,-25.73333,142.95
Dar al Gani 026,5542,Valid,LL6,236,Found,1995,27.11417,16.0015
Dar al Gani 088,5604,Valid,H5,236,Found,1995,27.1425,16.0295
Dar al Gani 1003,5620,Valid,H5,236,Found,1999,27.27833,16.27717
Dhofar 137,6922,Valid,L6,236,Found,2000,19.30133,54.82367
Dhofar 340,7123,Valid,L4,236,Found,2000,18.88833,54.75667
Dar al Gani 991,6531,Valid,H5,236,Found,2002,27.33067,16.2805
Tanezrouft 068,23868,Valid,H4/5,236,Found,2002,25.25,0.1
Mount Wisting 95302,16812,Valid,L6,236.2,Found,1995,-86.45,-165.43333
Queen Alexandra Range 90230,19035,Valid,L5,236.3,Found,1990,-84.59566,162.36918
Grosvenor Mountains 95561,11289,Valid,H6,236.3,Found,1995,-85.66667,175
Mount Prestrud 95402,16788,Valid,H5,236.3,Found,1995,-86.56667,-165.11667
Elephant Moraine 87582,8132,Valid,L4,236.4,Found,1987,-76.18333,157.16667
Queen Alexandra Range 97019,20426,Valid,LL5,236.6,Found,1997,-84,168
Dhofar 1465,51608,Valid,L~6,236.6,Found,2008,18.56905,54.17113
Yamato 790729,26078,Valid,L6,236.8,Found,1979,-71.5,35.66667
Queen Alexandra Range 90282,19086,Valid,L5,236.8,Found,1990,-84.58308,162.7736
Asuka 881462,4171,Valid,L6,236.85,Found,1988,-72,26
Acfer 271,279,Valid,H6,237,Found,1991,27.56111,4.05556
Dar al Gani 004,5520,Valid,H6,237,Found,1995,27.155,15.95833
Dar al Gani 086,5602,Valid,L6,237,Found,1995,27.08433,16.119
Elephant Moraine 96033,9627,Valid,H6,237,Found,1996,-76.18333,157.16667
