name,id,nametype,recclass,mass,fall,year,reclat,reclong
Kendrapara,12276,Valid,H4-5,6669.2,Fell,2003,20.4625,86.70278
Fremont Butte,10181,Valid,L4,6647,Found,1963,38.5,-105.5
Yamato 81132,29193,Valid,H5,6607,Found,1981,-71.5,35.66667
Tokio (a),24016,Valid,H5,6600,Found,1974,33.21667,-102.63167
Hammadah al Hamra 147,11630,Valid,H4,6600,Found,1995,28.66017,12.75
Daule,51559,Valid,L5,6580,Fell,2008,-1.87089,-79.95756
Dhofar 260,7043,Valid,L6,6574.4,Found,2001,18.7865,54.2505
Allred,2280,Valid,L4,6570,Found,1978,33.1,-102.95
Asuka 881899,4608,Valid,LL3,6567,Found,1988,-72,26
Queen Alexandra Range 94202,19844,Valid,L6,6501.1,Found,1994,-84,168
Allan Hills A77232,1543,Valid,H4,6494.3,Found,1977,-76.71667,159.66667
Dhofar 1525,52398,Valid,H4,6476,Found,2008,18.77633,54.39633
Hub,11921,Valid,L5,6452,Found,1991,34.54,-102.59433
Allan Hills A77305,1614,Valid,L6,6444,Found,1977,-76.71667,159.66667
Jiddat al Harasis 457,48608,Valid,L6,6442,Found,2007,19.73183,56.32925
MacAlpine Hills 88111,15275,Valid,H4,6441.5,Found,1988,-84.21667,160.5
Morton,16753,Valid,H6,6400,Found,1980,33.71667,-102.76667
Ocate,48976,Valid,"Iron, IAB-MG",6400,Found,1986,36.29533,-105.04833
Hammadah al Hamra 125,11608,Valid,H5,6400,Found,1995,28.466,13.12417
Grandview,47730,Valid,L5,6400,Found,2008,32.788333,-101.938333
Mihonoseki,16635,Valid,L6,6380,Fell,1992,35.56833,133.22
Crow Peak,44709,Valid,"Iron, IIAB",6320,Found,1958,44.47733,-103.972
Ramlat as Sahmah 399,55495,Valid,L6,6319,Found,2010,20.15122,55.70925
Northwest Africa 1664,17399,Valid,Howardite,6310,Found,2002,29.53333,-3.18333
Acfer 084,93,Valid,H5,6300,Found,1990,27.55,3.86667
Sayh al Uhaymir 265,23438,Valid,H4-6,6289.88,Found,2002,20.70653,57.18392
Floydada (b),10115,Valid,H5,6266,Found,1999,33.98333,-101.33333
Miller Butte 01001,16647,Valid,L5,6260,Found,2001,-72.68417,161.31583
Hammadah al Hamra 116,11599,Valid,H5,6250,Found,1995,28.91617,13.0485
Rhineland,22595,Valid,H5,6240,Found,1961,33.53333,-99.61667
Queen Alexandra Range 93010,19099,Valid,H5,6214.9,Found,1993,-84.63092,162.50513
Summerfield,23743,Valid,L5,6200,Found,1979,34.76667,-102.41667
Neuschwanstein,16950,Valid,EL6,6189,Fell,2002,47.525,10.80833
Yamato 790957,26306,Valid,L5/6,6175,Found,1979,-71.5,35.66667
Yamato 86796,30302,Valid,H6,6140,Found,1986,-71.5,35.66667
Yamato 75028,25069,Valid,H3-6,6100,Found,1975,-71.5,35.66667
Pecora Escarpment 91012,18303,Valid,L5,6091.8,Found,1991,-85.66741,-69.00537
Asuka 87308,2665,Valid,H5,6060,Found,1987,-72,26
El M’©dano 153,57170,Valid,H3,6038,Found,2010,-24.85,-70.53333
Northwest Africa 1717,17432,Valid,LL5-6,6032,Found,2002,21,-13
Chernyi Bor,5339,Valid,H4,6000,Fell,1964,53.7,30.1
Portales (c),18873,Valid,H4,6000,Found,1967,34.1,-103.41667
Alta'ameem,2284,Valid,LL5,6000,Fell,1977,35.27333,44.21556
Griffith,11204,Valid,"Iron, ungrouped",6000,Found,1985,33.71667,-102.81667
Oxford,18063,Valid,H5,6000,Found,1985,40.16667,-99.66667
Roundsprings,22770,Valid,H5,6000,Found,1986,39.16667,-98.43333
Foum Zguid,10171,Valid,"Iron, IIAB",6000,Found,1998,30.06667,-6.9
Maromandia,15430,Valid,L6,6000,Fell,2002,-14.2,48.1
Northwest Africa 4255,35378,Valid,Diogenite,6000,Found,2002,27.85,-7.8
Dhofar 294,7077,Valid,H3.9,5988,Found,2001,18.61333,54.5
Sappa,23175,Valid,L6,5950,Found,1983,39.84433,-100.51
Yocemento,30364,Valid,L4,5920,Found,1966,38.9,-99.43333
Kossuth,12350,Valid,"Iron, IVA",5900,Found,1975,40.66667,-84.35
Xi Ujimgin,24345,Valid,L/LL6-an,5900,Fell,1980,44.66667,117.5
Allan Hills A77225,1536,Valid,H4,5878,Found,1977,-76.71667,159.66667
as-Su'aydan,2354,Valid,L5,5855,Found,1960,21.25417,55.305
Allan Hills 90411,1254,Valid,L3.7,5836.5,Found,1990,-76.98079,156.93013
Pecora Escarpment 91014,18305,Valid,L5,5768,Found,1991,-85.67252,-68.97649
Kemer,53654,Valid,L4,5760,Fell,2008,36.54194,29.41822
El M’©dano 178,57326,Valid,H~5,5758,Found,2011,-24.85,-70.53333
Jiddat al Harasis 600,51949,Valid,L6,5750.8,Found,2009,19.79552,55.6831
Yaringie Hill,48950,Valid,H5,5750,Found,2006,-32.08287,135.64985
Asuka 87272,2629,Valid,Eucrite-mmict,5706,Found,1987,-72,26
Grady (c),10953,Valid,H4,5700,Found,1970,34.8,-103.31667
Yafa,24351,Valid,H5,5700,Fell,2000,13.71111,45.17
Northwest Africa 1580,17339,Valid,L6,5700,Found,2001,31.33333,-4
Dhofar 222,7006,Valid,L5,5680,Found,2000,18.69333,54.37
Dhofar 138,6923,Valid,L6,5640,Found,2000,18.31133,54.36933
Attica,4890,Valid,H4,5622,Found,1996,37.25,-98.13333
Loop,14702,Valid,L6,5600,Found,1962,32.9,-102.28333
Kress (c),12360,Valid,L6,5600,Found,1978,34.33833,-101.71667
Ramlat al Wahibah 014,45885,Valid,H5,5591,Found,2006,21.05978,58.40432
Felt (b),10084,Valid,L3.5-5,5590,Found,1990,36.58333,-102.7
Sayh al Uhaymir 209,23382,Valid,H5,5585,Found,2002,20.33168,57.2474
Hammadah al Hamra 097,11580,Valid,L6,5580,Found,1995,28.62167,13.45033
Yamato 74077,24455,Valid,L6,5575.1,Found,1974,-71.83556,36.35833
Pribram,18887,Valid,H5,5555,Fell,1959,49.66667,14.03333
ShiÅ™r 162,53579,Valid,Lunar (feldsp. breccia),5525,Found,2006,18.56667,53.83333
Ksar Ghilane 001,54553,Valid,L6,5511,Found,2008,32.681,9.72872
Dongtai,7708,Valid,LL6,5500,Fell,1970,32.91667,120.78333
Acfer 098,107,Valid,H5,5500,Found,1990,27.46667,3.88333
Sayh al Uhaymir 013,23205,Valid,H5,5496,Found,1999,20.9655,57.32083
Allan Hills A81015,1975,Valid,H5,5489,Found,1981,-76.71367,158.78126
Yamato 790723,26072,Valid,LL,5483.2,Found,1979,-71.5,35.66667
Ikhrarene,12005,Valid,L4,5465,Found,1969,28.60417,1.04167
Bovedy,5121,Valid,L3,5460,Fell,1969,54.56667,-6.33333
Jiddat al Harasis 284,35602,Valid,H4,5448.4,Found,2005,19.74857,56.67972
Asuka 87029,2386,Valid,L4,5443.51,Found,1987,-72,26
Dhofar 148,6933,Valid,L6,5432,Found,2000,18.32167,54.481
Seminole (f),54436,Valid,H5,5421,Found,2008,32.70038,-102.67268
Great Sand Sea 020,11191,Valid,H,5420,Found,2000,26.01667,25.73333
Felt,10083,Valid,H6,5400,Found,1970,36.55,-102.78333
Tanezrouft 057,23858,Valid,CK4-an,5400,Found,2002,25.26667,0.15
Myersville,16886,Valid,OC,5397,Found,1969,28.95,-97.40278
Cheder,5336,Valid,"Iron, IID",5390,Found,2003,51.53333,94.6
Tobe,24014,Valid,H4,5386,Found,1963,37.2,-103.58333
Ksar Ghilane 007,54558,Valid,H6,5381,Found,2011,32.75832,9.8593
Whitecourt,47345,Valid,"Iron, IIIAB",5372,Found,2007,53.999167,-115.5975
MacAlpine Hills 88110,15274,Valid,H5,5369.9,Found,1988,-84.21667,160.5
Grosvenor Mountains 95502,11230,Valid,L3.2,5362.7,Found,1995,-85.66667,175
Pecora Escarpment 82506,18269,Valid,Ureilite,5316,Found,1982,-85.69109,-67.71308
Arrabury,2337,Valid,H6,5300,Found,1960,-26.5,141.08333
Dhofar 157,6942,Valid,H5,5300,Found,2000,19.08833,54.79267
Bukhara,30448,Valid,CV3,5300,Fell,2001,39.77978,64.60035
Northwest Africa 850,17875,Valid,H5,5300,Found,2001,30.40667,-5.89233
Ryder Gletcher,22790,Valid,L5,5288,Found,1988,81.16667,-49
Dar al Gani 551,6099,Valid,L6,5265,Found,1997,27.27683,16.12567
Coyote Dry Lake 033,30456,Valid,H5,5220,Found,1999,35.05605,-116.7763
Hammadah al Hamra 290,11773,Valid,H6,5205,Found,1999,29.01483,12.6275
Roosevelt,22655,Valid,H3.4,5200,Found,1972,34.86667,-98.95
Northwest Africa 1579,17338,Valid,L5,5200,Found,2001,31.5,-4.85
Corn,54859,Valid,H5,5176,Found,1994,35.405,-98.74889
Dhofar 414,7193,Valid,L6,5156,Found,2001,18.77153,54.24288
Touat 002,31351,Valid,H5,5150,Found,2002,27.46667,-0.51667
Tieret 010,56405,Valid,H3,5150,Found,2010,30.98022,10.00652
Northwest Africa 767,17840,Valid,L4,5146,Found,2000,30.63583,-5.08833
Claytonville (b),5376,Valid,OC,5136,Found,1978,34.34833,-101.65833
Jiddat al Harasis 229,35548,Valid,L5,5135,Found,2005,19.7058,56.60775
Dhofar 1439,47354,Valid,Eucrite-mmict,5132,Found,2003,18.58333,54.455
Hammadah al Hamra 124,11607,Valid,H5,5130,Found,1995,28.47233,13.18183
Ramlat as Sahmah 266,48634,Valid,Mesosiderite,5130,Found,2006,20.00803,56.39902
Garrison,10864,Valid,H5,5116,Found,1969,33.86333,-103.34667
Dar al Gani 002,5518,Valid,H6,5105,Found,1995,27.1255,16.05817
Dar al Gani 406,5954,Valid,"Iron, IAB complex",5100,Found,1998,28.14033,15.82383
Lonewolf Nunataks 94105,14689,Valid,L6,5086.1,Found,1994,-81.33333,152.83333
Jiddat al Harasis 054,30728,Valid,Ureilite,5079,Found,2004,19.63033,55.11517
Yamato 74371,24749,Valid,H4,5067.9,Found,1974,-71.80417,35.49444
Hammadah al Hamra 259,11742,Valid,H5,5055,Found,1998,28.75,11.56667
Ramlat as Sahmah 384,55653,Valid,Mesosiderite-C2,5026,Found,2010,20.0049,56.40473
Watonga,55758,Valid,LL3.1,5025,Found,1960,35.833333,-98.4
Dhofar 132,6917,Valid,Ureilite,5010,Found,2000,19.15,54.58067
Temple,23894,Valid,L6,5000,Found,1959,31.11667,-97.3
Stoneham,31330,Valid,H5,5000,Found,1960,40.63783,-103.69717
Queretaro,22359,Valid,H4,5000,Found,1971,20.63333,-100.38333
Nainital,16897,Valid,L,5000,Found,1980,29.36667,79.43333
El Tigre,7819,Valid,L6,5000,Fell,1993,19.96722,-103.05167
Galkiv,10850,Valid,H4,5000,Fell,1995,51.68333,30.78333
Hammadah al Hamra 183,11666,Valid,LL6,5000,Found,1996,28.61067,13.33417
Dhofar 393,7175,Valid,H5,5000,Found,2001,19.13922,54.83312
Dhofar 607,7364,Valid,H5,5000,Found,2001,18.7288,54.19053
Essex,10056,Valid,H5,5000,Found,2002,34.61167,-115.03333
Queen Alexandra Range 99017,21469,Valid,H5,4999,Found,1999,-84,168
Dhofar 1275,30515,Valid,L7,4999,Found,2003,18.82852,54.63957
Catalina 028,57296,Valid,H5,4993,Found,2010,-25.23333,-69.71667
Ste. Marguerite,23099,Valid,H4,4960,Fell,1962,50.76667,3
Dhofar 239,7022,Valid,H4,4950,Found,2000,18.4235,54.48
Meteorite Hills 96501,16560,Valid,L6,4939.3,Found,1996,-79.68333,155.75
Dhofar 281,7064,Valid,L3.8,4936,Found,2001,18.575,54.29833
Javorje,53489,Valid,"Iron, IIIAB",4920,Found,2009,46.16244,14.19166
Queen Alexandra Range 87401,19004,Valid,L6,4866.2,Found,1987,-84.41511,163.67432
Yamato 793375,28724,Valid,L3.6,4864,Found,1979,-71.5,35.66667
Eads,7759,Valid,H4,4860,Found,1975,38.47,-102.82667
Mayo Belwa,15451,Valid,Aubrite,4850,Fell,1974,8.96667,12.08333
Dar al Gani 100,5616,Valid,H6,4840,Found,1996,27.12117,16.10883
Jiddat al Harasis 295,35613,Valid,L5,4820,Found,2005,19.8015,56.46762
Grosvenor Mountains 95503,11231,Valid,L6,4801.5,Found,1995,-85.66667,175
Lone Island Lake,55762,Valid,"Iron, IAB-sLL",4800,Found,2005,50.00957,-95.38537
La Luz,48962,Valid,H4,4798,Found,2005,33.00383,-105.85083
Sayh al Uhaymir 295,34044,Valid,L5,4780,Found,2004,21.00987,57.03862
Dhofar 192,6976,Valid,H4,4779,Found,1999,18.26167,54.24333
Hammadah al Hamra 109,11592,Valid,H5,4777,Found,1995,28.5885,12.95283
Yamato 86787,30293,Valid,L6,4771,Found,1986,-71.5,35.66667
South Plains,23680,Valid,L5,4763,Found,1971,34.26667,-101.25
Reid 011,22566,Valid,H3-6,4760,Found,1986,-30.21667,128.3
Hammadah al Hamra 103,11586,Valid,L6,4760,Found,1995,28.61817,13.1715
Pecora Escarpment 02067,18249,Valid,H5,4751.3,Found,2002,-85.63333,-68.7
Jiddat al Harasis 570,51912,Valid,H4-6,4747.9,Found,2009,19.7524,56.3304
Itqiy,12058,Valid,EH7-an,4720,Fell,1990,26.59083,-12.95217
Tanezrouft 034,23835,Valid,H5,4720,Found,1991,25.43472,-0.09028
Tiffa 002,23992,Valid,H4/5,4705,Found,1997,19.696,11.52683
Frankel City,10175,Valid,L6,4700,Found,1977,32.33333,-102.745
Hot Springs,11912,Valid,"Iron, IIIAB",4700,Found,1995,39.66667,-118.96667
Al Huwaysah 012,55412,Valid,H5,4694.9,Found,2010,22.67752,55.34027
Ramsdorf,22386,Valid,L6,4682,Fell,1958,51.88333,6.93333
Sayh al Uhaymir 010,23202,Valid,H6,4682,Found,1999,20.992,57.30583
Grove Mountains 051532,48192,Valid,H5,4680,Found,2006,-72.935556,75.313056
Ulyanovsk,45816,Valid,H5,4680,Found,2006,54.364947,48.591447
Sayh al Uhaymir 066,23258,Valid,LL5,4670,Found,2000,20.53167,56.67667
Dhofar 1524,52397,Valid,H5,4652,Found,2008,18.51133,54.60783
Maigatari-Danduma,30751,Valid,H5/6,4629,Fell,2004,12.83333,9.38333
Dhofar 365,7147,Valid,H5,4623,Found,2000,19.09138,54.79483
Batyushkovo,51586,Valid,L5,4620,Found,2007,55.54867,35.2995
Ningqiang,16981,Valid,C3-ung,4610,Fell,1983,32.925,105.90667
Seagraves (b),23470,Valid,H5,4600,Found,1976,32.91722,-102.5
Ucera,24097,Valid,H5,4590,Fell,1970,11.05,-69.85
Dhofar 057,6756,Valid,L6,4588,Found,1999,19.16217,54.7665
Meteorite Hills 00400,15635,Valid,"Iron, IIIAB",4583.8,Found,2000,-79.68333,155.75
Yamato 793496,28845,Valid,L6,4583,Found,1979,-71.5,35.66667
Innisfree,12039,Valid,L5,4576,Fell,1977,53.415,-111.3375
Djebel Chaab 003,30560,Valid,L6,4570.2,Found,2003,25.08683,0.8324
Dhofar 1597,52603,Valid,H5,4558,Found,2004,18.96133,54.3685
Daraj 146,6601,Valid,H5,4553,Found,2000,29.62778,11.7025
Eldee 001,47703,Valid,L6,4514,Found,2006,-31.66997,141.24233
Northwest Africa 848,17874,Valid,L6,4508,Found,2000,28.00083,-9.27
Purmela,32771,Valid,"Iron, IIF",4500,Found,1977,29.5,-98.05
Sverdlovsk,23769,Valid,H4/5,4500,Found,1985,57,62.7
El Djouf 007,7802,Valid,H5,4500,Found,1989,23.66667,-1.81667
Abu Moharek,9,Valid,H4,4500,Found,1997,27.23944,29.83583
Northwest Africa 159,17349,Valid,L4,4500,Found,1999,30.33333,-5.83333
Edjudina,7766,Valid,H4,4480,Found,1969,-29.58639,122.18167
Dhofar 1280,34499,Valid,H6,4473,Found,2005,18.27717,54.25547
Dhofar 012,6711,Valid,L4,4472,Found,2000,18.35833,54.23333
Ararki,45408,Valid,L5,4460,Found,2001,29.06,74.44
Ramlat as Sahmah 286,51887,Valid,H4-5,4445.2,Found,2009,20.50788,55.77547
Ouadangou,56729,Valid,L5,4440,Fell,2003,12.9,0.08
Acfer 190,198,Valid,L6,4439,Found,1990,27.7,4.3
Lewiston,14643,Valid,H4,4416,Found,1983,34.00833,-103.60278
Hammadah al Hamra 040,11523,Valid,L6,4411,Found,1990,29.1,11.83333
Elephant Moraine 87501,8052,Valid,Mesosiderite,4403,Found,1987,-76.04325,156.08694
Grassland,10959,Valid,L4,4400,Found,1964,33.11667,-101.58333
Little River (a),14665,Valid,H6,4400,Found,1967,38.38333,-98.01667
Dalhart,5508,Valid,H5,4400,Found,1968,36.04333,-102.40833
North West Forrest (E6),17007,Valid,EL6,4400,Found,1971,-30.6,127.81667
Waverly,24224,Valid,"Iron, IAB-an",4400,Found,1983,32.68333,-85.56667
Assamakka,53892,Valid,"Iron, IVA-an",4400,Found,2002,19.26667,5.91667
Dhofar 094,6793,Valid,L5,4395,Found,1999,18.665,54.56667
Dhofar 1677,56183,Valid,H5,4388,Found,2011,19.36518,54.51565
Wallareenya,24207,Valid,"Iron, IIIAB",4386,Found,1965,-20.66667,118.83333
Hammadah al Hamra 118,11601,Valid,H4,4382,Found,1995,28.66833,13.34467
Patora,18112,Valid,H6,4375,Fell,1969,20.93694,82.05
Grosvenor Mountains 85213,11222,Valid,L6,4364.4,Found,1985,-85.66667,175
Grove Mountains 021603,30708,Valid,H3,4360,Found,2003,-72.82278,75.29639
Umm as Samim 032,55428,Valid,H4,4335.1,Found,2010,21.04832,55.57372
Plateau du Tademait 002,31297,Valid,L6,4334,Found,2002,28.29767,0.6665
Dolores,7660,Valid,"Iron, IIIAB",4333,Found,2001,-19.65,-69.95
Llano River,53635,Valid,"Iron, IIIAB",4318,Found,1975,30.52213,-99.73698
Powellsville,18880,Valid,H5,4310,Found,1990,38.66667,-82.78333
Bates Nunataks A78002,4970,Valid,L6,4301,Found,1978,-80.25,153.5
Lone Star,14682,Valid,H4,4300,Found,1965,34.25972,-101.40833
Sunray,23746,Valid,H4,4300,Found,1985,36,-101.83333
Rumanov’ç,22781,Valid,H5,4300,Found,1994,48.348,17.866
KoÅçice,53810,Valid,H5,4300,Fell,2010,48.76367,21.17633
Sayh al Uhaymir 075,23267,Valid,H3-5,4261.2,Found,2001,20.6845,57.14067
Dar al Gani 502,6050,Valid,L6,4242,Found,1997,27.28883,16.11533
Raguli,22373,Valid,H3.8,4239,Found,1972,45.7,43.7
Dar al Gani 318,5866,Valid,H3,4236,Found,1997,27.14317,15.873
Jiddat al Harasis 111,34023,Valid,L/LL4,4235,Found,2004,19.6604,56.96172
Yamato 792769,28118,Valid,Eucrite-pmict,4232,Found,1979,-71.5,35.66667
Dhofar 975,33777,Valid,L4,4230,Found,2004,19.21939,54.91858
Sayh al Uhaymir 187,23360,Valid,L4-5,4211,Found,2002,20.56945,57.32167
Hayy 001,55517,Valid,H5,4208,Found,2010,20.84132,57.62995
Norristown,16997,Valid,"Iron, IIIAB",4200,Found,1965,32.51667,-82.55
Ramlat as Sahmah 203,35637,Valid,Mesosiderite,4194,Found,2002,20.00458,56.4212
Asuka 881092,3801,Valid,L3,4188,Found,1988,-72,26
Falsey Draw,10072,Valid,L6,4180,Found,1995,33.84333,-103.93667
Dhofar 1071,6878,Valid,L6,4180,Found,2000,18.85395,54.64743
Jiddat al Harasis 058,12120,Valid,L6,4180,Found,2000,19.80618,56.68707
Yamato 792770,28119,Valid,H6,4179,Found,1979,-71.5,35.66667
Elba,7821,Valid,H5,4175,Found,1966,39.83333,-103.21667
Yamato 74362,24740,Valid,L6,4175,Found,1974,-71.78889,35.80278
Gashua,44882,Valid,L6,4162,Fell,1984,12.85,11.03333
Hammadah al Hamra 220,11703,Valid,H4,4153,Found,1997,28.932,12.62533
Dar al Gani 470,6018,Valid,L6,4152,Found,1998,27.78533,15.95233
Dar al Gani 1006,5623,Valid,CO3,4150,Found,1999,27.203,15.90067
Wells,24242,Valid,LL3.3,4135,Found,1985,33.05,-101.93333
Allan Hills A77282,1592,Valid,L6,4127.1,Found,1977,-76.71667,159.66667
Ilafegh 002,12007,Valid,Mesosiderite,4121,Found,1989,21.51667,1.3
Bakhardok,4923,Valid,L6,4120,Found,1978,38.6,58
MacAlpine Hills 88109,15273,Valid,L5,4112.1,Found,1988,-84.21667,160.5
Fluvanna (b),10117,Valid,H6,4110,Found,1976,32.90333,-101.16278
Mount Baldr A76001,16764,Valid,H6,4108,Found,1976,-77.58389,160.32639
Brownfield (1964),5152,Valid,H5,4100,Found,1964,33.21667,-102.18333
Flagler,30564,Valid,H3.8,4100,Found,1972,39.23,-102.99
Hammadah al Hamra 136,11619,Valid,L6,4093,Found,1995,28.5305,13.38917
Allan Hills A77233,1544,Valid,H4,4087,Found,1977,-76.71667,159.66667
Dhofar 1548,52421,Valid,L6,4070,Found,2008,18.647,54.1755
Queen Alexandra Range 97006,20413,Valid,H5,4057.5,Found,1997,-84,168
Hammadah al Hamra 155,11638,Valid,H4/5,4055,Found,1995,28.58817,13.45083
Sayh al Uhaymir 498,52429,Valid,L5,4053,Found,2009,20.532,57.335
Miller Range 99301,16657,Valid,LL6,4037.3,Found,1999,-83.25,157
Willaroy,24272,Valid,H3.8-an,4030,Found,1970,-30.1,143.2
Lewis Cliff 87029,13503,Valid,H5,4026.6,Found,1987,-84.28333,161.08333
Grosvenor Mountains 95504,11232,Valid,L3.5,4018.3,Found,1995,-85.66667,175
Elephant Moraine 92001,9403,Valid,Mesosiderite,4015.6,Found,1992,-76.03785,156.13964
Dar al Gani 1037,5652,Valid,Martian (shergottite),4012.4,Found,1999,27.33333,16.21667
Jiddat al Harasis 221,35540,Valid,L5,4012,Found,2005,19.75643,56.55205
Laundry West,12739,Valid,L4,4002,Found,1967,-31.46667,126.93333
Dhofar 032,6731,Valid,L6,4002,Found,1999,19.122,54.79467
Akron (1961),431,Valid,L6,4000,Found,1961,40.15,-103.16667
Valkeala,24150,Valid,L6,4000,Found,1962,61.05,26.83333
’öanakkale,5250,Valid,L6,4000,Fell,1964,39.8,26.6
Lichtenberg,14646,Valid,H6,4000,Fell,1973,-26.15,26.18333
Harlowton,11831,Valid,"Iron, IAB-ung",4000,Found,1975,46.43333,-109.83333
Chitenay,5357,Valid,L6,4000,Fell,1978,47.47083,0.97667
Edmond,7767,Valid,H6,4000,Found,1983,39.76667,-99.91667
Daraj 002,6541,Valid,L4,4000,Found,1986,29.865,11.69167
Derrick Peak 88018,6669,Valid,"Iron, IIAB",4000,Found,1988,-80.06667,156.38333
Hughes 013,11937,Valid,H5,4000,Found,1991,-30.66167,129.11667
Kalugalatenna,12235,Valid,L6,4000,Found,2003,7.31667,80.55
Werdama,47344,Valid,H5,4000,Fell,2006,32.79732,21.78713
Santa Lucia (2008),50909,Valid,L6,4000,Fell,2008,-31.535556,-68.489444
Umm as Samim 009,51872,Valid,L6,3989,Found,2009,21.06493,56.48188
Pecora Escarpment 91015,18306,Valid,L5,3965.9,Found,1991,-85.67455,-69.00718
Jiddat al Harasis 079,12139,Valid,L6,3959.86,Found,2003,19.91455,55.66447
Acomita,372,Valid,"Pallasite, PMG",3956,Found,1962,35.05,-107.56667
Dhofar 1554,52425,Valid,L5,3954,Found,2009,18.66667,54.15083
Allan Hills 84070,672,Valid,L6,3951.7,Found,1984,-76.90824,156.8802
Djermaia,7656,Valid,H,3950,Fell,1961,12.73333,15.05
Almahata Sitta,48915,Valid,Ureilite-an,3950,Fell,2008,20.74575,32.41275
Meteorite Hills 01002,16235,Valid,L5,3922.7,Found,2001,-79.68333,159.75
Catherwood,5298,Valid,L6,3920,Found,1965,51.965,-107.43833
Chisenga,5355,Valid,"Iron, IIIAB",3920,Fell,1988,-10.05944,33.395
Colony,5407,Valid,CO3.0,3912,Found,1975,35.35,-98.68333
Dar al Gani 763,6310,Valid,L5,3906,Found,1999,27.0155,16.534
Yamato 792736,28085,Valid,H4,3904,Found,1979,-71.5,35.66667
Pecora Escarpment 91010,18301,Valid,L6,3900.6,Found,1991,-85.68838,-68.34058
Shuangyang,23582,Valid,H5,3900,Fell,1971,43.5,125.66667
Anson,2308,Valid,L6,3900,Found,1972,39.33333,-97.56167
El M’©dano 170,57318,Valid,L4,3893,Found,2011,-24.85,-70.53333
Ramlat as Sahmah 422,55659,Valid,H3.7-5,3879,Found,2010,20.5052,56.48438
Ramlat as Sahmah 354,55445,Valid,H6,3873.8,Found,2010,20.31777,55.59398
Wisconsin Range 90302,24288,Valid,H5,3864.6,Found,1990,-84.75,-125
Sayh al Uhaymir 258,23431,Valid,L6,3864.21,Found,2002,20.61327,57.33912
Yamato 793168,28517,Valid,L6,3859,Found,1979,-71.5,35.66667
Allan Hills A81016,1976,Valid,L6,3850.2,Found,1981,-76.73294,158.80698
Taonan,23873,Valid,L5,3850,Fell,1965,45.4,122.9
Allan Hills A81027,1987,Valid,L6,3835.3,Found,1981,-76.69,159.26305
Grosvenor Mountains 85200,11209,Valid,H5,3821.6,Found,1985,-85.66667,175
Dar al Gani 858,6405,Valid,CO3,3810,Found,1999,27.20233,15.89583
Seth Ward,23505,Valid,H5,3800,Found,1977,34.26889,-101.64722
Acfer 011,21,Valid,H5,3800,Found,1989,27.75,4.16667
Digor,49716,Valid,"Iron, IIIAB",3800,Found,2006,42.33333,89.33333
Dhofar 477,7238,Valid,L6,3796,Found,2001,19.18556,54.88417
Allan Hills A77290,1600,Valid,"Iron, IAB-MG",3784,Found,1977,-76.71667,159.66667
Dhofar 1513,51558,Valid,L5,3782,Found,2009,19.33766,54.53293
Davy (b),6617,Valid,H4,3770,Found,1981,29.00833,-97.70556
Dhofar 1631,55279,Valid,H5,3770,Found,2004,18.712,54.40033
Moss,36592,Valid,CO3.6,3763,Fell,2006,59.43333,10.7
al-Ghanim (stone),469,Valid,L6,3755,Found,1960,19.7,53.96667
Meteorite Hills 00438,15673,Valid,L6,3747.4,Found,2000,-79.68333,155.75
Cerro La Tiza,44877,Valid,H4,3740,Found,2002,-14.53321,-75.77511
Jiddat al Harasis 094,12153,Valid,L6,3713.75,Found,2002,19.98358,56.77298
Hamlet,11485,Valid,LL4,3710,Fell,1959,41.38333,-86.6
Hammadah al Hamra 294,11777,Valid,L6,3710,Found,2000,29.1,12.31667
Elephant Moraine 87537,8087,Valid,H5,3702,Found,1987,-76.27247,157.15495
Uruq al Hadd 002,24128,Valid,H3,3700,Found,1996,18.5,52.16667
Chadong,5313,Valid,L6,3700,Fell,1998,28.53333,109.31667
Dar al Gani 650,6197,Valid,L6,3700,Found,1999,27.25861,16.01139
Gila Bend,30664,Valid,L5,3700,Found,2000,33.03333,-112.61667
Grove Mountains 050128,46425,Valid,L6,3695,Found,2006,-72.97833,75.26028
Dhofar 1659,55577,Valid,L6,3695,Found,2011,18.36002,54.40972
Dhofar 1665,56380,Valid,L3,3687,Found,2011,19.17277,54.92233
Asuka 882121,4830,Valid,H6,3686,Found,1988,-72,26
Dhofar 548,7309,Valid,H4,3677,Found,2001,19.34917,54.56833
Mount Leake,45812,Valid,L5,3667,Found,1998,-25.87667,119.07333
Jesenice,51589,Valid,L6,3667,Fell,2009,46.42137,14.05217
Jiddat al Harasis 365,51632,Valid,H~4,3665.1,Found,2003,19.61865,56.04227
Northwest Africa 836,17862,Valid,L5,3660,Found,2000,27.38833,-9.01733
Bluebird,30445,Valid,L6,3650,Found,2002,35.8675,-114.19167
Tanezrouft 060,23861,Valid,LL4,3650,Found,2002,25.28333,0.2
Pampa de Mejillones 014,54770,Valid,L/LL4-6,3650,Found,2006,-23.23017,-70.42219
Sayh al Uhaymir 489,50970,Valid,H5,3644.6,Found,2008,20.95935,56.9719
Dhofar 167,6952,Valid,H6,3636,Found,2000,19.05889,54.615
Yamato 82163,29357,Valid,H6,3622,Found,1982,-71.5,35.66667
Gorlovka,10949,Valid,H3.7,3618,Fell,1974,48.28333,38.08333
McCook,15459,Valid,L6,3602,Found,1965,40.02,-100.78333
